vid,uid,split,fid,exp
C-4Ac8IQMf0_214000_224000,C-4Ac8IQMf0_214000_224000_violin_2,train,0,The object making a sound by being played by the man with black hair.
C-4Ac8IQMf0_214000_224000,C-4Ac8IQMf0_214000_224000_violin_3,train,0,The sounding object on the left of the sounding cello.
C-4Ac8IQMf0_244000_254000,C-4Ac8IQMf0_244000_254000_cello_1,train,1,The object making a sound by being played by the man on the right.
C-4Ac8IQMf0_244000_254000,C-4Ac8IQMf0_244000_254000_violin_1,train,0,The object making a sound by being played by the man on the left.
C-4Ac8IQMf0_244000_254000,C-4Ac8IQMf0_244000_254000_violin_2,train,0,The object making a sound by being played by the man standing.
C-4Ac8IQMf0_244000_254000,C-4Ac8IQMf0_244000_254000_violin_3,train,0,The sounding object on the left of the cello.
C-4Ac8IQMf0_281000_291000,C-4Ac8IQMf0_281000_291000_violin_1,train,1,The object making a sound by being played by the man on the left.
C-4Ac8IQMf0_281000_291000,C-4Ac8IQMf0_281000_291000_violin_2,train,1,The object making a sound by being played by the man standing.
C-4Ac8IQMf0_281000_291000,C-4Ac8IQMf0_281000_291000_violin_3,train,1,The object making a sound by being played by the man with black hair
C-4Ac8IQMf0_381000_391000,C-4Ac8IQMf0_381000_391000_cello_1,train,0,The object making a sound by being played by the man on the right.
C-4Ac8IQMf0_381000_391000,C-4Ac8IQMf0_381000_391000_cello_2,train,0,The sounding object in front of the man with grey hair.
C-4Ac8IQMf0_381000_391000,C-4Ac8IQMf0_381000_391000_cello_3,train,0,The sounding object in front of the man on the left.
C-4Ac8IQMf0_381000_391000,C-4Ac8IQMf0_381000_391000_violin_1,train,1,The object making a sound by being played by the man on the left.
C-4Ac8IQMf0_381000_391000,C-4Ac8IQMf0_381000_391000_violin_2,train,1,The sounding object on the right of the man with black hair.
C-4Ac8IQMf0_381000_391000,C-4Ac8IQMf0_381000_391000_violin_3,train,1,The sounding object on the left of the sounding cello.
C-4Ac8IQMf0_40000_50000,C-4Ac8IQMf0_40000_50000_cello_1,train,0,The sounding object on the right of the violin.
C-4Ac8IQMf0_40000_50000,C-4Ac8IQMf0_40000_50000_cello_2,train,0,The object making a sound by being played by the man on the right.
C-4Ac8IQMf0_40000_50000,C-4Ac8IQMf0_40000_50000_cello_3,train,0,The object making a sound by being played by the sitting person.
C-4Ac8IQMf0_40000_50000,C-4Ac8IQMf0_40000_50000_violin_1,train,1,The object making a sound by being played by the man standing on the left.
C-4Ac8IQMf0_40000_50000,C-4Ac8IQMf0_40000_50000_violin_2,train,1,The object making a sound by being played by the man on the left.
C-4Ac8IQMf0_40000_50000,C-4Ac8IQMf0_40000_50000_violin_3,train,1,The sounding object on the left of the cello.
C-4Ac8IQMf0_408000_418000,C-4Ac8IQMf0_408000_418000_cello_1,train,1,The sounding object on the right of the violin.
C-4Ac8IQMf0_408000_418000,C-4Ac8IQMf0_408000_418000_cello_2,train,1,The object making a sound by being played by the man on the right.
C-4Ac8IQMf0_408000_418000,C-4Ac8IQMf0_408000_418000_cello_3,train,1,the object making a sound by being played by the person on the right.
C-4Ac8IQMf0_408000_418000,C-4Ac8IQMf0_408000_418000_violin_1,train,0,The object making a sound by being played by the standing person.
C-4Ac8IQMf0_408000_418000,C-4Ac8IQMf0_408000_418000_violin_2,train,0,The object making a sound by being played by the man on the left.
C-4Ac8IQMf0_408000_418000,C-4Ac8IQMf0_408000_418000_violin_3,train,0,the object making a sound by being played by the person on the left.
C-4Ac8IQMf0_64000_74000,C-4Ac8IQMf0_64000_74000_cello_1,train,1,The object making a sound by being played by the man on the right.
C-4Ac8IQMf0_64000_74000,C-4Ac8IQMf0_64000_74000_cello_2,train,1,The sounding object on the right of the violin.
C-4Ac8IQMf0_64000_74000,C-4Ac8IQMf0_64000_74000_cello_3,train,1,The object making a sound by being played by the older man.
C-4Ac8IQMf0_64000_74000,C-4Ac8IQMf0_64000_74000_violin_1,train,0,The object making a sound by being played by the man on the left.
C-4Ac8IQMf0_64000_74000,C-4Ac8IQMf0_64000_74000_violin_2,train,0,The object making a sound by being played by the standing person.
C-4Ac8IQMf0_64000_74000,C-4Ac8IQMf0_64000_74000_violin_3,train,0,The object making a sound by being played by the younger man.
C-4Ac8IQMf0_96000_106000,C-4Ac8IQMf0_96000_106000_cello_1,train,0,The sounding object.
C-4Ac8IQMf0_96000_106000,C-4Ac8IQMf0_96000_106000_cello_2,train,0,The object making a sound by being played by the man on the right.
C-4Ac8IQMf0_96000_106000,C-4Ac8IQMf0_96000_106000_cello_3,train,0,The sounding object in front of the sounding violin.
C-4Ac8IQMf0_96000_106000,C-4Ac8IQMf0_96000_106000_violin_1,train,1,The instrument that didn't make any sound.
C-4Ac8IQMf0_96000_106000,C-4Ac8IQMf0_96000_106000_violin_2,train,1,The object being held by the man on the left.
C-4Ac8IQMf0_96000_106000,C-4Ac8IQMf0_96000_106000_violin_3,train,1,The sounding object on the left of the sounding cello.
C3Y8KyfS6HI_0_10000,C3Y8KyfS6HI_0_10000_car_1,train,1,The object making the loudest sound.
C3Y8KyfS6HI_0_10000,C3Y8KyfS6HI_0_10000_car_2,train,1,The object that keeps making sound at all times.
C3Y8KyfS6HI_0_10000,C3Y8KyfS6HI_0_10000_car_3,train,1,The object near the person on the left.
C3Y8KyfS6HI_0_10000,C3Y8KyfS6HI_0_10000_man_1,train,3,The man on the moving car.
C3Y8KyfS6HI_0_10000,C3Y8KyfS6HI_0_10000_man_2,train,4,NO.
C41CFvWF4Gk_150000_160000,C41CFvWF4Gk_150000_160000_piano_1,train,0,The object making a sound by being played by the sitting person.
C41CFvWF4Gk_150000_160000,C41CFvWF4Gk_150000_160000_violin_1,train,1,The object making a sound by being played by the standing person.
C41CFvWF4Gk_150000_160000,C41CFvWF4Gk_150000_160000_violin_2,train,1,The sounding object on the left of the piano.
C41CFvWF4Gk_150000_160000,C41CFvWF4Gk_150000_160000_violin_3,train,1,The object that keeps making sound at all times.
C41CFvWF4Gk_668000_678000,C41CFvWF4Gk_668000_678000_violin_1,train,1,The sounding object on the left of the piano.
C41CFvWF4Gk_668000_678000,C41CFvWF4Gk_668000_678000_violin_2,train,1,The object making a sound by being played by the woman.
C41CFvWF4Gk_668000_678000,C41CFvWF4Gk_668000_678000_violin_3,train,2,The sounding object near the woman.
C92m4MI-CZM_130000_140000,C92m4MI-CZM_130000_140000_girl_1,train,1,The object making a sound by singing.
C92m4MI-CZM_130000_140000,C92m4MI-CZM_130000_140000_girl_2,train,1,The object making a sound by singing and playing the guitar.
C92m4MI-CZM_130000_140000,C92m4MI-CZM_130000_140000_girl_3,train,1,The object making the loudest sound.
C92m4MI-CZM_130000_140000,C92m4MI-CZM_130000_140000_guitar_1,train,0,The sounding object in front of the girl.
C92m4MI-CZM_50000_60000,C92m4MI-CZM_50000_60000_girl_1,train,0,The object making a sound by singing.
C92m4MI-CZM_50000_60000,C92m4MI-CZM_50000_60000_girl_2,train,0,The object making lower sound than the guitar.
C92m4MI-CZM_50000_60000,C92m4MI-CZM_50000_60000_girl_3,train,0,The object making a sound by playing the guitar.
C92m4MI-CZM_50000_60000,C92m4MI-CZM_50000_60000_guitar_1,train,2,The first object to make a sound.
C92m4MI-CZM_50000_60000,C92m4MI-CZM_50000_60000_guitar_2,train,2,The object making louder sound than the girl.
C92m4MI-CZM_50000_60000,C92m4MI-CZM_50000_60000_guitar_3,train,2,The object making longer sound duration than the girl.
C9EeZ_04mG8_1000_11000,C9EeZ_04mG8_1000_11000_marimba_1,train,0,The sounding object.
C9EeZ_04mG8_1000_11000,C9EeZ_04mG8_1000_11000_marimba_2,train,0,The object making a sound by being played by the man.
C9EeZ_04mG8_1000_11000,C9EeZ_04mG8_1000_11000_marimba_3,train,0,The object that keeps making sound at all times.
CAGEBYVVlV8_60000_70000,CAGEBYVVlV8_60000_70000_girl_1,train,2,NO.
CAGEBYVVlV8_60000_70000,CAGEBYVVlV8_60000_70000_girl_2,train,2,The girl with long hair and playing a guitar.
CAGEBYVVlV8_60000_70000,CAGEBYVVlV8_60000_70000_girl_3,train,2,The person in glasses and playing the guitar.
CAGEBYVVlV8_60000_70000,CAGEBYVVlV8_60000_70000_guitar_1,train,1,The guitar being played by the girl.
CAGEBYVVlV8_60000_70000,CAGEBYVVlV8_60000_70000_guitar_2,train,1,The sounding object in front of the girl
CAGEBYVVlV8_60000_70000,CAGEBYVVlV8_60000_70000_man_1,train,0,The man.
CAGEBYVVlV8_60000_70000,CAGEBYVVlV8_60000_70000_man_2,train,0,The man in grey and playing a guitar.
CAGEBYVVlV8_82000_92000,CAGEBYVVlV8_82000_92000_girl_1,train,0,The object that making a sound after the guitar.
CAGEBYVVlV8_82000_92000,CAGEBYVVlV8_82000_92000_girl_2,train,0,The girl.
CAGEBYVVlV8_82000_92000,CAGEBYVVlV8_82000_92000_girl_3,train,0,The girl wearing glasses.
CAGEBYVVlV8_82000_92000,CAGEBYVVlV8_82000_92000_guitar_1,train,1,The object that keeps making sound at all times.
CAGEBYVVlV8_82000_92000,CAGEBYVVlV8_82000_92000_guitar_2,train,1,The guitar near the girl.
CEyVVscBBg8_1000_11000,CEyVVscBBg8_1000_11000_cello_1,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_1000_11000,CEyVVscBBg8_1000_11000_cello_3,train,0,The object making lower sound than the violin.
CEyVVscBBg8_1000_11000,CEyVVscBBg8_1000_11000_violin_1,train,1,The object making a sound by being played by the woman.
CEyVVscBBg8_1000_11000,CEyVVscBBg8_1000_11000_violin_2,train,1,The object making the loudest sound.
CEyVVscBBg8_1000_11000,CEyVVscBBg8_1000_11000_violin_3,train,1,The object making louder sound than the cello.
CEyVVscBBg8_106000_116000,CEyVVscBBg8_106000_116000_cello_1,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_106000_116000,CEyVVscBBg8_106000_116000_cello_2,train,0,The sounding object in front of the man.
CEyVVscBBg8_106000_116000,CEyVVscBBg8_106000_116000_cello_3,train,0,The object making a sound by being played by a man.
CEyVVscBBg8_106000_116000,CEyVVscBBg8_106000_116000_violin_1,train,1,The object making a sound by being played by the woman.
CEyVVscBBg8_106000_116000,CEyVVscBBg8_106000_116000_violin_2,train,1,The violin being played by the woman.
CEyVVscBBg8_106000_116000,CEyVVscBBg8_106000_116000_violin_3,train,1,The sounding object on the right of the cello.
CEyVVscBBg8_122000_132000,CEyVVscBBg8_122000_132000_cello_1,train,0,The object making the lowest sound.
CEyVVscBBg8_122000_132000,CEyVVscBBg8_122000_132000_cello_2,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_122000_132000,CEyVVscBBg8_122000_132000_cello_3,train,0,The object making a sound by being played by the woman in black.
CEyVVscBBg8_122000_132000,CEyVVscBBg8_122000_132000_violin_1,train,2,The object making the loudest sound.
CEyVVscBBg8_122000_132000,CEyVVscBBg8_122000_132000_violin_2,train,2,The object making a sound by being played by the woman.
CEyVVscBBg8_122000_132000,CEyVVscBBg8_122000_132000_violin_3,train,1,The object making a sound by being played by the bald man.
CEyVVscBBg8_141000_151000,CEyVVscBBg8_141000_151000_cello_1,val,0,The object making the lowest sound.
CEyVVscBBg8_141000_151000,CEyVVscBBg8_141000_151000_cello_2,val,0,The object making a sound by being played by the man.
CEyVVscBBg8_141000_151000,CEyVVscBBg8_141000_151000_cello_3,val,0,The sounding object near the man.
CEyVVscBBg8_141000_151000,CEyVVscBBg8_141000_151000_violin_1,val,1,The object making the loudest sound.
CEyVVscBBg8_141000_151000,CEyVVscBBg8_141000_151000_violin_2,val,1,The object making a sound by being played by the woman.
CEyVVscBBg8_141000_151000,CEyVVscBBg8_141000_151000_violin_3,val,1,The sounding object near the woman.
CEyVVscBBg8_153000_163000,CEyVVscBBg8_153000_163000_cello_1,train,0,The object making the fastest rhythm.
CEyVVscBBg8_153000_163000,CEyVVscBBg8_153000_163000_cello_2,train,0,The sounding object on the left of the violin.
CEyVVscBBg8_153000_163000,CEyVVscBBg8_153000_163000_cello_3,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_153000_163000,CEyVVscBBg8_153000_163000_violin_1,train,1,The object making the loudest sound.
CEyVVscBBg8_153000_163000,CEyVVscBBg8_153000_163000_violin_2,train,1,The object making a sound by being played by the woman with long hair.
CEyVVscBBg8_153000_163000,CEyVVscBBg8_153000_163000_violin_3,train,1,The object making a sound by being played by the woman.
CEyVVscBBg8_168000_178000,CEyVVscBBg8_168000_178000_cello_1,train,0,The sounding object on the left of the violin.
CEyVVscBBg8_168000_178000,CEyVVscBBg8_168000_178000_cello_2,train,0,The object making the fastest rhythm.
CEyVVscBBg8_168000_178000,CEyVVscBBg8_168000_178000_cello_3,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_168000_178000,CEyVVscBBg8_168000_178000_violin_1,train,1,The object making the slowest rhythm.
CEyVVscBBg8_168000_178000,CEyVVscBBg8_168000_178000_violin_2,train,1,The sounding object on the right of the cello.
CEyVVscBBg8_168000_178000,CEyVVscBBg8_168000_178000_violin_3,train,1,The object making a sound by being played by the woman.
CEyVVscBBg8_181000_191000,CEyVVscBBg8_181000_191000_cello_1,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_181000_191000,CEyVVscBBg8_181000_191000_cello_2,train,0,The sounding object on the left of the sounding violin.
CEyVVscBBg8_181000_191000,CEyVVscBBg8_181000_191000_cello_3,train,0,The object making lower sound than the violin.
CEyVVscBBg8_192000_202000,CEyVVscBBg8_192000_202000_cello_1,train,0,The object making the fastest rhythm.
CEyVVscBBg8_192000_202000,CEyVVscBBg8_192000_202000_cello_2,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_192000_202000,CEyVVscBBg8_192000_202000_cello_3,train,0,The object making a sound by being played by the person on the left.
CEyVVscBBg8_192000_202000,CEyVVscBBg8_192000_202000_violin_1,train,1,The object making the loudest sound.
CEyVVscBBg8_192000_202000,CEyVVscBBg8_192000_202000_violin_2,train,1,The object making a sound by being played by the woman.
CEyVVscBBg8_192000_202000,CEyVVscBBg8_192000_202000_violin_3,train,1,The object making a sound by being played by the person on the right.
CEyVVscBBg8_25000_35000,CEyVVscBBg8_25000_35000_cello_1,train,0,The sounding object on the left of the violin.
CEyVVscBBg8_25000_35000,CEyVVscBBg8_25000_35000_cello_2,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_25000_35000,CEyVVscBBg8_25000_35000_cello_3,train,0,The object making lower sound than the violin.
CEyVVscBBg8_25000_35000,CEyVVscBBg8_25000_35000_violin_1,train,1,The object making a sound by being played by the woman.
CEyVVscBBg8_25000_35000,CEyVVscBBg8_25000_35000_violin_2,train,1,The sounding object on the right of the cello.
CEyVVscBBg8_25000_35000,CEyVVscBBg8_25000_35000_violin_3,train,1,The object making the loudest sound.
CEyVVscBBg8_38000_48000,CEyVVscBBg8_38000_48000_cello_1,train,0,The object making a sound by being played by the person on the left.
CEyVVscBBg8_38000_48000,CEyVVscBBg8_38000_48000_cello_2,train,0,The sounding object on the left of the violin.
CEyVVscBBg8_38000_48000,CEyVVscBBg8_38000_48000_cello_3,train,0,The object making lower sound than the violin.
CEyVVscBBg8_38000_48000,CEyVVscBBg8_38000_48000_violin_1,train,1,The object making a sound by being played by the person on the right.
CEyVVscBBg8_38000_48000,CEyVVscBBg8_38000_48000_violin_2,train,1,The object making the loudest sound.
CEyVVscBBg8_38000_48000,CEyVVscBBg8_38000_48000_violin_3,train,1,The sounding object near the woman.
CEyVVscBBg8_50000_60000,CEyVVscBBg8_50000_60000_cello_1,train,0,The object making a sound by being played by the person on the left.
CEyVVscBBg8_50000_60000,CEyVVscBBg8_50000_60000_cello_2,train,0,The object making lower sound than the violin.
CEyVVscBBg8_50000_60000,CEyVVscBBg8_50000_60000_cello_3,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_50000_60000,CEyVVscBBg8_50000_60000_violin_1,train,1,The object making a sound by being played by the person on the right.
CEyVVscBBg8_50000_60000,CEyVVscBBg8_50000_60000_violin_2,train,1,The object making the loudest sound.
CEyVVscBBg8_50000_60000,CEyVVscBBg8_50000_60000_violin_3,train,1,The object making a sound by being played by the woman.
CEyVVscBBg8_61000_71000,CEyVVscBBg8_61000_71000_cello_1,train,1,The sounding object on the left of the violin.
CEyVVscBBg8_61000_71000,CEyVVscBBg8_61000_71000_cello_2,train,1,The object making a sound by being played by the man.
CEyVVscBBg8_61000_71000,CEyVVscBBg8_61000_71000_cello_3,train,1,The sounding object near the man.
CEyVVscBBg8_61000_71000,CEyVVscBBg8_61000_71000_violin_1,train,0,The object making the slowest rhythm.
CEyVVscBBg8_61000_71000,CEyVVscBBg8_61000_71000_violin_2,train,0,The object making a sound by being played by the woman.
CEyVVscBBg8_61000_71000,CEyVVscBBg8_61000_71000_violin_3,train,0,The sounding object near the woman.
CEyVVscBBg8_73000_83000,CEyVVscBBg8_73000_83000_cello_1,train,0,The sounding object on the left of the violin.
CEyVVscBBg8_73000_83000,CEyVVscBBg8_73000_83000_cello_2,train,0,The object making lower sound than the violin.
CEyVVscBBg8_73000_83000,CEyVVscBBg8_73000_83000_cello_3,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_73000_83000,CEyVVscBBg8_73000_83000_violin_1,train,1,The object making a sound by being played by woman.
CEyVVscBBg8_73000_83000,CEyVVscBBg8_73000_83000_violin_2,train,1,The object making the loudest sound.
CEyVVscBBg8_73000_83000,CEyVVscBBg8_73000_83000_violin_3,train,1,The sounding object near the woman.
CEyVVscBBg8_87000_97000,CEyVVscBBg8_87000_97000_cello_1,train,0,the object making a sound by being played by the person on the left.
CEyVVscBBg8_87000_97000,CEyVVscBBg8_87000_97000_cello_2,train,0,The object making a sound by being played by the man.
CEyVVscBBg8_87000_97000,CEyVVscBBg8_87000_97000_cello_3,train,0,The object making a sound by being played by the person on the left.
CEyVVscBBg8_87000_97000,CEyVVscBBg8_87000_97000_violin_1,train,1,the object making a sound by being played by the person on the right.
CEyVVscBBg8_87000_97000,CEyVVscBBg8_87000_97000_violin_2,train,1,The object making a sound by being played by the woman.
CEyVVscBBg8_87000_97000,CEyVVscBBg8_87000_97000_violin_3,train,2,The object making a sound by being played by the person on the right.
CG2WZvOd3O0_11000_21000,CG2WZvOd3O0_11000_21000_boy_1,train,0,The first object to make a sound.
CG2WZvOd3O0_11000_21000,CG2WZvOd3O0_11000_21000_boy_2,train,0,The object making a sound by singing and playing ukulele.
